vacina_dataaplicacao,estab_municipio,1dose,2dose,doseU
2021-01-26,QUISSAMA,45,0,0
2021-01-26,RESENDE,340,0,0
2021-01-26,RIO BONITO,169,0,0
2021-01-26,RIO CLARO,48,0,0
2021-01-26,RIO DAS FLORES,39,0,0
2021-01-26,RIO DAS OSTRAS,35,4,0
2021-01-26,RIO DE JANEIRO,8685,15,0
2021-01-26,SANTA MARIA MADALENA,51,0,0
2021-01-26,SANTO ANTONIO DE PADUA,42,0,0
2021-01-26,SAO FIDELIS,89,0,0
2021-01-26,SAO FRANCISCO DE ITABAPOANA,14,0,0
2021-01-26,SAO GONCALO,716,5,0
2021-01-26,SAO JOAO DA BARRA,59,0,0
2021-01-26,SAO JOAO DE MERITI,62,1,0
2021-01-26,SAO JOSE DE UBA,10,0,0
2021-01-26,SAO JOSE DO VALE DO RIO PRETO,32,0,0
2021-01-26,SAO PEDRO DA ALDEIA,54,1,0
2021-01-26,SAO SEBASTIAO DO ALTO,72,0,0
2021-01-26,SAPUCAIA,42,0,0
2021-01-26,SAQUAREMA,119,2,0
2021-01-26,SEROPEDICA,209,0,0
2021-01-26,SILVA JARDIM,31,0,0
2021-01-26,SUMIDOURO,17,0,0
2021-01-26,TANGUA,40,0,0
2021-01-26,TERESOPOLIS,292,0,0
2021-01-26,TRAJANO DE MORAES,89,0,0
2021-01-26,TRES RIOS,157,2,0
2021-01-26,VARRE-SAI,18,0,0
2021-01-26,VASSOURAS,62,2,0
2021-01-26,VOLTA REDONDA,778,1,0
2021-01-27,ANGRA DOS REIS,1,0,0
2021-01-27,APERIBE,58,0,0
2021-01-27,ARARUAMA,144,0,0
2021-01-27,AREAL,14,0,0
2021-01-27,ARMACAO DOS BUZIOS,64,3,0
2021-01-27,ARRAIAL DO CABO,36,0,0
2021-01-27,BARRA DO PIRAI,248,0,0
2021-01-27,BARRA MANSA,51,0,0
2021-01-27,BELFORD ROXO,225,0,0
2021-01-27,BOM JARDIM,11,0,0
2021-01-27,BOM JESUS DO ITABAPOANA,32,0,0
2021-01-27,CABO FRIO,161,0,0
2021-01-27,CACHOEIRAS DE MACACU,5,0,0
2021-01-27,CAMBUCI,7,0,0
2021-01-27,CAMPOS DOS GOYTACAZES,921,0,0
2021-01-27,CANTAGALO,48,0,0
2021-01-27,CARAPEBUS,8,0,0
2021-01-27,CARDOSO MOREIRA,58,4,0
2021-01-27,CARMO,105,0,0
2021-01-27,CASIMIRO DE ABREU,63,1,0
2021-01-27,COMENDADOR LEVY GASPARIAN,15,0,0
2021-01-27,CONCEICAO DE MACABU,106,0,0
2021-01-27,CORDEIRO,33,0,0
2021-01-27,DUAS BARRAS,22,0,0
2021-01-27,DUQUE DE CAXIAS,914,5,0
2021-01-27,ENGENHEIRO PAULO DE FRONTIN,1,0,0
2021-01-27,GUAPIMIRIM,67,0,0
2021-01-27,IGUABA GRANDE,116,0,0
2021-01-27,ITABORAI,175,0,0
2021-01-27,ITAGUAI,77,0,0
2021-01-27,ITALVA,24,0,0
2021-01-27,ITAOCARA,51,0,0
2021-01-27,ITAPERUNA,106,0,0
2021-01-27,ITATIAIA,10,0,0
2021-01-27,JAPERI,140,2,0
2021-01-27,MACAE,521,0,0
2021-01-27,MACUCO,11,0,0
2021-01-27,MAGE,146,0,0
2021-01-27,MANGARATIBA,85,0,0
2021-01-27,MARICA,163,0,0
2021-01-27,MENDES,35,0,0
2021-01-27,MESQUITA,221,1,0
2021-01-27,MIGUEL PEREIRA,79,0,0
2021-01-27,MIRACEMA,28,0,0
2021-01-27,NATIVIDADE,40,1,0
2021-01-27,NILOPOLIS,199,1,0
2021-01-27,NITEROI,2094,4,0
2021-01-27,NOVA FRIBURGO,144,0,0
2021-01-27,NOVA IGUACU,414,8,0
2021-01-27,PARACAMBI,92,0,0
2021-01-27,PARAIBA DO SUL,139,0,0
2021-01-27,PARATY,77,0,0
2021-01-27,PATY DO ALFERES,33,1,0
2021-01-27,PETROPOLIS,407,4,0
2021-01-27,PINHEIRAL,42,0,0
2021-01-27,PIRAI,108,0,0
2021-01-27,PORCIUNCULA,42,0,0
2021-01-27,PORTO REAL,26,0,0
2021-01-27,QUATIS,23,0,0
2021-01-27,QUEIMADOS,94,0,0
2021-01-27,QUISSAMA,49,0,0
2021-01-27,RESENDE,356,0,0
2021-01-27,RIO BONITO,40,0,0
2021-01-27,RIO CLARO,31,0,0
2021-01-27,RIO DAS FLORES,4,0,0
2021-01-27,RIO DAS OSTRAS,102,1,0
2021-01-27,RIO DE JANEIRO,21080,23,0
2021-01-27,SANTO ANTONIO DE PADUA,36,0,0
2021-01-27,SAO FIDELIS,155,0,0
2021-01-27,SAO FRANCISCO DE ITABAPOANA,10,0,0
2021-01-27,SAO GONCALO,801,24,0
2021-01-27,SAO JOAO DA BARRA,53,0,0
2021-01-27,SAO JOAO DE MERITI,64,1,0
2021-01-27,SAO JOSE DE UBA,23,0,0
2021-01-27,SAO JOSE DO VALE DO RIO PRETO,32,0,0
2021-01-27,SAO PEDRO DA ALDEIA,76,0,0
2021-01-27,SAPUCAIA,11,0,0
2021-01-27,SAQUAREMA,103,1,0
2021-01-27,SEROPEDICA,87,0,0
2021-01-27,SILVA JARDIM,27,0,0
2021-01-27,SUMIDOURO,17,0,0
2021-01-27,TANGUA,19,0,0
2021-01-27,TERESOPOLIS,430,0,0
2021-01-27,TRAJANO DE MORAES,64,0,0
2021-01-27,TRES RIOS,94,3,0
2021-01-27,VALENCA,147,0,0
2021-01-27,VARRE-SAI,1,0,0
2021-01-27,VASSOURAS,34,0,0
2021-01-27,VOLTA REDONDA,357,1,0
2021-01-28,ANGRA DOS REIS,417,0,0
2021-01-28,APERIBE,38,0,0
2021-01-28,ARARUAMA,186,0,0
2021-01-28,AREAL,25,0,0
2021-01-28,ARMACAO DOS BUZIOS,58,1,0
2021-01-28,ARRAIAL DO CABO,59,0,0
2021-01-28,BARRA DO PIRAI,64,0,0
2021-01-28,BARRA MANSA,109,0,0
2021-01-28,BELFORD ROXO,107,1,0
2021-01-28,BOM JARDIM,8,0,0
2021-01-28,BOM JESUS DO ITABAPOANA,25,2,0
2021-01-28,CABO FRIO,321,1,0
2021-01-28,CACHOEIRAS DE MACACU,21,0,0
2021-01-28,CAMBUCI,6,0,0
2021-01-28,CAMPOS DOS GOYTACAZES,452,0,0
2021-01-28,CANTAGALO,20,0,0
2021-01-28,CARAPEBUS,20,0,0
2021-01-28,CARDOSO MOREIRA,2,0,0
2021-01-28,CASIMIRO DE ABREU,14,0,0
2021-01-28,COMENDADOR LEVY GASPARIAN,12,0,0
2021-01-28,CONCEICAO DE MACABU,10,0,0
2021-01-28,CORDEIRO,47,0,0
2021-01-28,DUAS BARRAS,21,0,0
2021-01-28,DUQUE DE CAXIAS,830,9,0
2021-01-28,ENGENHEIRO PAULO DE FRONTIN,67,1,0
2021-01-28,GUAPIMIRIM,30,0,0
2021-01-28,IGUABA GRANDE,114,0,0
2021-01-28,ITABORAI,83,0,0
2021-01-28,ITAGUAI,108,0,0
2021-01-28,ITALVA,42,1,0
2021-01-28,ITAOCARA,51,0,0
2021-01-28,ITAPERUNA,88,0,0
2021-01-28,ITATIAIA,11,0,0
2021-01-28,JAPERI,37,0,0
2021-01-28,LAJE DO MURIAE,43,0,0
2021-01-28,MACAE,365,2,0
2021-01-28,MAGE,107,0,0
2021-01-28,MANGARATIBA,64,0,0
2021-01-28,MARICA,119,0,0
2021-01-28,MESQUITA,290,1,0
2021-01-28,MIGUEL PEREIRA,22,0,0
2021-01-28,MIRACEMA,51,0,0
2021-01-28,NATIVIDADE,45,0,0
2021-01-28,NILOPOLIS,145,1,0
2021-01-28,NITEROI,3559,5,0
2021-01-28,NOVA FRIBURGO,180,0,0
2021-01-28,NOVA IGUACU,379,0,0
2021-01-28,PARACAMBI,28,1,0
2021-01-28,PARAIBA DO SUL,71,1,0
2021-01-28,PARATY,154,4,0
2021-01-28,PATY DO ALFERES,48,0,0
2021-01-28,PETROPOLIS,240,0,0
2021-01-28,PINHEIRAL,38,0,0
2021-01-28,PIRAI,103,0,0
2021-01-28,PORCIUNCULA,44,0,0
2021-01-28,PORTO REAL,31,0,0
2021-01-28,QUATIS,21,0,0
2021-01-28,QUEIMADOS,137,0,0
2021-01-28,QUISSAMA,64,0,0
2021-01-28,RESENDE,332,0,0
2021-01-28,RIO BONITO,87,0,0
2021-01-28,RIO CLARO,33,0,0
2021-01-28,RIO DAS OSTRAS,257,0,0
2021-01-28,RIO DE JANEIRO,14901,35,0
2021-01-28,SANTA MARIA MADALENA,42,2,0
2021-01-28,SANTO ANTONIO DE PADUA,22,0,0
2021-01-28,SAO FRANCISCO DE ITABAPOANA,18,0,0
2021-01-28,SAO GONCALO,893,7,0
2021-01-28,SAO JOAO DA BARRA,160,0,0
2021-01-28,SAO JOAO DE MERITI,69,0,0
2021-01-28,SAO JOSE DE UBA,7,0,0
2021-01-28,SAO JOSE DO VALE DO RIO PRETO,64,0,0
2021-01-28,SAO PEDRO DA ALDEIA,49,0,0
2021-01-28,SAPUCAIA,5,0,0
2021-01-28,SAQUAREMA,167,0,0
2021-01-28,SEROPEDICA,71,0,0
2021-01-28,SILVA JARDIM,24,0,0
2021-01-28,SUMIDOURO,13,0,0
2021-01-28,TANGUA,17,0,0
2021-01-28,TERESOPOLIS,1267,1,0
2021-01-28,TRAJANO DE MORAES,11,0,0
2021-01-28,TRES RIOS,120,1,0
2021-01-28,VALENCA,166,0,0
2021-01-28,VARRE-SAI,5,0,0
2021-01-28,VASSOURAS,42,0,1
2021-01-28,VOLTA REDONDA,587,2,0
2021-01-29,ANGRA DOS REIS,274,1,0
2021-01-29,APERIBE,18,0,0
2021-01-29,ARARUAMA,115,0,0
2021-01-29,AREAL,22,0,0
2021-01-29,ARMACAO DOS BUZIOS,99,1,0
2021-01-29,ARRAIAL DO CABO,59,0,0
2021-01-29,BARRA DO PIRAI,75,0,0
2021-01-29,BARRA MANSA,187,0,0
2021-01-29,BELFORD ROXO,80,0,0
2021-01-29,BOM JARDIM,71,0,0
2021-01-29,BOM JESUS DO ITABAPOANA,13,0,0
2021-01-29,CABO FRIO,355,2,0
2021-01-29,CACHOEIRAS DE MACACU,57,0,0
2021-01-29,CAMBUCI,49,0,0
2021-01-29,CAMPOS DOS GOYTACAZES,160,0,0
2021-01-29,CANTAGALO,56,0,0
2021-01-29,CARAPEBUS,29,0,0
2021-01-29,CARDOSO MOREIRA,2,0,0
2021-01-29,CASIMIRO DE ABREU,8,0,0
2021-01-29,COMENDADOR LEVY GASPARIAN,10,0,0
2021-01-29,CONCEICAO DE MACABU,10,0,0
2021-01-29,CORDEIRO,47,0,0
2021-01-29,DUAS BARRAS,24,0,0
2021-01-29,DUQUE DE CAXIAS,1057,2,0
2021-01-29,ENGENHEIRO PAULO DE FRONTIN,77,0,0
2021-01-29,GUAPIMIRIM,68,0,0
2021-01-29,IGUABA GRANDE,45,0,0
2021-01-29,ITABORAI,40,0,0
2021-01-29,ITAGUAI,83,0,0
2021-01-29,ITALVA,31,0,0
2021-01-29,ITAOCARA,46,0,0
2021-01-29,ITAPERUNA,155,0,0
2021-01-29,ITATIAIA,10,0,0
2021-01-29,JAPERI,41,0,0
2021-01-29,LAJE DO MURIAE,10,0,0
2021-01-29,MACAE,227,1,0
2021-01-29,MAGE,81,0,0
2021-01-29,MANGARATIBA,14,0,0
2021-01-29,MARICA,18,0,0
2021-01-29,MENDES,53,0,0
2021-01-29,MESQUITA,421,1,0
2021-01-29,MIGUEL PEREIRA,41,0,0
2021-01-29,MIRACEMA,98,0,0
2021-01-29,NILOPOLIS,86,1,0
2021-01-29,NITEROI,2787,6,0
2021-01-29,NOVA FRIBURGO,5,0,0
2021-01-29,NOVA IGUACU,940,30,0
2021-01-29,PARACAMBI,62,0,0
2021-01-29,PARAIBA DO SUL,114,0,0
2021-01-29,PARATY,46,1,0
2021-01-29,PATY DO ALFERES,29,0,0
2021-01-29,PETROPOLIS,339,0,0
2021-01-29,PINHEIRAL,49,0,0
2021-01-29,PIRAI,42,0,0
2021-01-29,PORTO REAL,73,0,0
2021-01-29,QUATIS,18,0,0
2021-01-29,QUEIMADOS,55,0,0
2021-01-29,QUISSAMA,31,0,0
2021-01-29,RESENDE,66,0,0
2021-01-29,RIO BONITO,91,0,0
2021-01-29,RIO CLARO,10,0,0
2021-01-29,RIO DAS FLORES,29,0,0
2021-01-29,RIO DAS OSTRAS,174,0,0
2021-01-29,RIO DE JANEIRO,10289,19,0
2021-01-29,SANTO ANTONIO DE PADUA,36,0,0
2021-01-29,SAO FIDELIS,119,1,0
2021-01-29,SAO FRANCISCO DE ITABAPOANA,16,0,0
2021-01-29,SAO GONCALO,482,1,0
2021-01-29,SAO JOAO DA BARRA,140,0,0
2021-01-29,SAO JOAO DE MERITI,207,0,0
2021-01-29,SAO JOSE DE UBA,14,0,0
2021-01-29,SAO JOSE DO VALE DO RIO PRETO,49,0,0
2021-01-29,SAO PEDRO DA ALDEIA,38,0,0
2021-01-29,SAPUCAIA,97,0,0
2021-01-29,SAQUAREMA,42,0,0
2021-01-29,SEROPEDICA,35,0,0
2021-01-29,SILVA JARDIM,42,0,0
2021-01-29,SUMIDOURO,11,0,0
2021-01-29,TANGUA,18,0,0
2021-01-29,TERESOPOLIS,273,0,0
2021-01-29,TRES RIOS,118,3,0
2021-01-29,VALENCA,103,0,0
2021-01-29,VARRE-SAI,32,0,0
2021-01-29,VASSOURAS,60,1,0
2021-01-29,VOLTA REDONDA,227,0,0
2021-01-30,ANGRA DOS REIS,0,1,0
2021-01-30,ARRAIAL DO CABO,48,0,0
2021-01-30,BARRA DO PIRAI,20,0,0
2021-01-30,BARRA MANSA,61,0,0
2021-01-30,BELFORD ROXO,0,1,0
2021-01-30,BOM JARDIM,21,0,0
2021-01-30,BOM JESUS DO ITABAPOANA,1,0,0
2021-01-30,CABO FRIO,1,0,0
2021-01-30,CACHOEIRAS DE MACACU,5,0,0
2021-01-30,DUQUE DE CAXIAS,106,0,0
2021-01-30,ITABORAI,26,0,0
2021-01-30,ITALVA,1,0,0
2021-01-30,ITAPERUNA,1,0,0
2021-01-30,JAPERI,19,0,0
2021-01-30,NILOPOLIS,0,1,0
2021-01-30,NOVA FRIBURGO,2,0,0
2021-01-30,PETROPOLIS,589,1,0
2021-01-30,PIRAI,2,0,0
2021-01-30,RIO CLARO,0,0,1
2021-01-30,RIO DAS OSTRAS,15,0,0
2021-01-30,RIO DE JANEIRO,1416,2,0
2021-01-30,SAO GONCALO,47,0,0
2021-01-30,SAO JOAO DE MERITI,147,0,0
2021-01-30,SAO JOSE DE UBA,1,0,0
2021-01-30,SEROPEDICA,21,0,0
2021-01-30,TERESOPOLIS,1,0,0
2021-01-30,TRES RIOS,15,1,0
2021-01-30,VOLTA REDONDA,7,3,0
2021-01-31,ARARUAMA,12,0,0
2021-01-31,BELFORD ROXO,2,0,0
2021-01-31,BOM JESUS DO ITABAPOANA,1,0,0
2021-01-31,DUQUE DE CAXIAS,102,0,0
2021-01-31,ITABORAI,1,0,0
2021-01-31,ITAGUAI,3,0,0
2021-01-31,ITAOCARA,2,0,0
2021-01-31,MACAE,1,0,0
2021-01-31,NILOPOLIS,1,0,0
2021-01-31,NITEROI,1,0,0
2021-01-31,NOVA IGUACU,0,1,0
2021-01-31,PETROPOLIS,2,0,0
2021-01-31,QUEIMADOS,1,0,0
2021-01-31,RIO CLARO,1,0,0
2021-01-31,RIO DAS OSTRAS,4,0,0
2021-01-31,RIO DE JANEIRO,48,0,0
2021-01-31,SAO GONCALO,16,0,0
2021-01-31,SAO JOAO DE MERITI,31,0,0
2021-01-31,TERESOPOLIS,1,0,0
2021-02-01,ANGRA DOS REIS,2,0,0
2021-02-01,APERIBE,10,0,0
2021-02-01,ARARUAMA,79,0,0
2021-02-01,AREAL,55,0,0
2021-02-01,ARRAIAL DO CABO,35,1,0
2021-02-01,BARRA DO PIRAI,41,0,0
2021-02-01,BARRA MANSA,155,0,0
2021-02-01,BELFORD ROXO,49,0,0
2021-02-01,BOM JARDIM,35,0,0
2021-02-01,BOM JESUS DO ITABAPOANA,10,0,0
2021-02-01,CABO FRIO,103,0,0
2021-02-01,CACHOEIRAS DE MACACU,100,1,0
2021-02-01,CAMBUCI,28,0,0
2021-02-01,CAMPOS DOS GOYTACAZES,382,1,0
2021-02-01,CARAPEBUS,32,1,0
2021-02-01,CARMO,63,1,0
2021-02-01,CASIMIRO DE ABREU,61,0,0
2021-02-01,COMENDADOR LEVY GASPARIAN,9,0,0
2021-02-01,CONCEICAO DE MACABU,12,0,0
2021-02-01,CORDEIRO,48,0,0
2021-02-01,DUAS BARRAS,23,0,0
2021-02-01,DUQUE DE CAXIAS,483,2,0
2021-02-01,ENGENHEIRO PAULO DE FRONTIN,1,0,0
2021-02-01,GUAPIMIRIM,42,0,0
2021-02-01,IGUABA GRANDE,10,0,0
2021-02-01,ITABORAI,33,0,0
2021-02-01,ITAGUAI,126,0,0
2021-02-01,ITALVA,30,0,0
2021-02-01,ITAOCARA,19,0,0
2021-02-01,ITAPERUNA,55,0,0
2021-02-01,ITATIAIA,22,0,0
2021-02-01,JAPERI,26,0,0
2021-02-01,LAJE DO MURIAE,19,0,0
2021-02-01,MACAE,184,0,0
2021-02-01,MAGE,234,0,0
2021-02-01,MANGARATIBA,140,0,0
2021-02-01,MARICA,24,0,0
2021-02-01,MENDES,31,0,0
2021-02-01,MESQUITA,432,1,0
2021-02-01,MIGUEL PEREIRA,23,0,0
2021-02-01,MIRACEMA,44,0,0
2021-02-01,NATIVIDADE,12,0,0
2021-02-01,NILOPOLIS,52,4,0
2021-02-01,NITEROI,1974,5,0
2021-02-01,NOVA FRIBURGO,142,0,0
2021-02-01,NOVA IGUACU,270,0,0
2021-02-01,PARACAMBI,54,0,0
2021-02-01,PARAIBA DO SUL,74,1,0
2021-02-01,PARATY,27,0,0
2021-02-01,PATY DO ALFERES,25,0,0
2021-02-01,PETROPOLIS,297,2,0
2021-02-01,PIRAI,2,0,0
2021-02-01,PORCIUNCULA,31,0,0
2021-02-01,PORTO REAL,48,0,0
2021-02-01,QUEIMADOS,108,0,0
2021-02-01,QUISSAMA,58,0,0
2021-02-01,RESENDE,64,0,0
2021-02-01,RIO BONITO,21,0,0
2021-02-01,RIO CLARO,11,0,0
2021-02-01,RIO DAS FLORES,11,0,0
2021-02-01,RIO DAS OSTRAS,54,0,0
2021-02-01,RIO DE JANEIRO,7008,29,0
2021-02-01,SANTA MARIA MADALENA,30,0,0
2021-02-01,SANTO ANTONIO DE PADUA,57,0,0
2021-02-01,SAO FIDELIS,94,0,0
2021-02-01,SAO FRANCISCO DE ITABAPOANA,14,0,0
2021-02-01,SAO GONCALO,300,17,0
2021-02-01,SAO JOAO DE MERITI,127,1,0
2021-02-01,SAO JOSE DE UBA,1,0,0
2021-02-01,SAO JOSE DO VALE DO RIO PRETO,3,0,0
2021-02-01,SAO PEDRO DA ALDEIA,54,0,0
2021-02-01,SAPUCAIA,9,0,0
2021-02-01,SAQUAREMA,9,0,0
2021-02-01,SEROPEDICA,43,0,0
2021-02-01,SILVA JARDIM,10,0,0
2021-02-01,SUMIDOURO,36,0,0
2021-02-01,TANGUA,14,0,0
2021-02-01,TERESOPOLIS,207,0,0
2021-02-01,TRAJANO DE MORAES,2,0,0
2021-02-01,TRES RIOS,147,1,0
2021-02-01,VALENCA,185,0,0
2021-02-01,VARRE-SAI,28,0,0
2021-02-01,VASSOURAS,59,0,0
2021-02-01,VOLTA REDONDA,388,1,0
2021-02-02,ANGRA DOS REIS,1,0,0
2021-02-02,APERIBE,4,0,0
2021-02-02,ARARUAMA,131,1,0
2021-02-02,AREAL,11,0,0
2021-02-02,ARRAIAL DO CABO,197,0,0
2021-02-02,BARRA DO PIRAI,49,0,0
2021-02-02,BARRA MANSA,154,0,0
2021-02-02,BELFORD ROXO,127,0,0
2021-02-02,BOM JARDIM,8,0,0
2021-02-02,BOM JESUS DO ITABAPOANA,34,0,0
2021-02-02,CABO FRIO,138,2,0
2021-02-02,CACHOEIRAS DE MACACU,53,2,0
2021-02-02,CAMBUCI,21,0,0
2021-02-02,CAMPOS DOS GOYTACAZES,913,0,0
2021-02-02,CARDOSO MOREIRA,1,0,0
2021-02-02,CARMO,96,0,0
2021-02-02,CASIMIRO DE ABREU,22,0,0
2021-02-02,COMENDADOR LEVY GASPARIAN,0,1,0
2021-02-02,CONCEICAO DE MACABU,15,0,0
2021-02-02,CORDEIRO,59,0,0
2021-02-02,DUAS BARRAS,1,0,0
2021-02-02,DUQUE DE CAXIAS,288,30,0
2021-02-02,ENGENHEIRO PAULO DE FRONTIN,22,0,0
2021-02-02,GUAPIMIRIM,45,0,0
2021-02-02,IGUABA GRANDE,11,0,0
2021-02-02,ITABORAI,107,0,0
2021-02-02,ITAGUAI,96,3,0
2021-02-02,ITALVA,2,0,0
2021-02-02,ITAOCARA,36,0,0
2021-02-02,ITAPERUNA,84,0,0
2021-02-02,ITATIAIA,22,0,0
2021-02-02,JAPERI,18,0,0
2021-02-02,LAJE DO MURIAE,10,0,0
2021-02-02,MACAE,140,0,0
2021-02-02,MAGE,136,2,0
2021-02-02,MANGARATIBA,58,0,0
2021-02-02,MARICA,89,0,0
2021-02-02,MENDES,18,0,0
2021-02-02,MESQUITA,218,2,0
2021-02-02,MIGUEL PEREIRA,30,0,0
2021-02-02,MIRACEMA,10,0,0
2021-02-02,NATIVIDADE,10,0,0
2021-02-02,NILOPOLIS,77,14,0
2021-02-02,NITEROI,622,0,0
2021-02-02,NOVA FRIBURGO,2,0,0
2021-02-02,NOVA IGUACU,189,0,0
2021-02-02,PARACAMBI,44,0,0
2021-02-02,PARAIBA DO SUL,56,0,0
2021-02-02,PARATY,62,0,0
2021-02-02,PATY DO ALFERES,85,0,0
2021-02-02,PETROPOLIS,810,6,0
2021-02-02,PINHEIRAL,0,1,0
2021-02-02,PORCIUNCULA,25,0,0
2021-02-02,PORTO REAL,43,0,0
2021-02-02,QUEIMADOS,80,0,0
2021-02-02,QUISSAMA,70,0,0
2021-02-02,RESENDE,88,0,0
2021-02-02,RIO BONITO,193,0,0
2021-02-02,RIO CLARO,15,0,0
2021-02-02,RIO DAS OSTRAS,44,0,0
2021-02-02,RIO DE JANEIRO,6854,13,0
2021-02-02,SANTA MARIA MADALENA,1,0,0
2021-02-02,SANTO ANTONIO DE PADUA,29,0,0
2021-02-02,SAO FIDELIS,1,0,0
2021-02-02,SAO FRANCISCO DE ITABAPOANA,21,0,0
2021-02-02,SAO GONCALO,2796,136,0
2021-02-02,SAO JOAO DA BARRA,32,0,0
2021-02-02,SAO JOAO DE MERITI,162,0,0
2021-02-02,SAO JOSE DE UBA,30,0,0
2021-02-02,SAO JOSE DO VALE DO RIO PRETO,1,0,0
2021-02-02,SAO PEDRO DA ALDEIA,63,0,0
2021-02-02,SAPUCAIA,15,1,0
2021-02-02,SAQUAREMA,182,3,0
2021-02-02,SEROPEDICA,152,0,0
2021-02-02,SILVA JARDIM,11,0,0
2021-02-02,SUMIDOURO,12,0,0
2021-02-02,TANGUA,63,0,0
2021-02-02,TERESOPOLIS,188,0,0
2021-02-02,TRES RIOS,155,1,0
2021-02-02,VALENCA,63,1,0
2021-02-02,VASSOURAS,88,0,0
2021-02-02,VOLTA REDONDA,143,1,0
2021-02-03,ANGRA DOS REIS,256,0,0
2021-02-03,APERIBE,1,0,0
2021-02-03,ARARUAMA,94,0,0
2021-02-03,AREAL,76,1,0
2021-02-03,ARRAIAL DO CABO,35,0,0
2021-02-03,BARRA DO PIRAI,116,1,0
2021-02-03,BARRA MANSA,23,0,0
2021-02-03,BELFORD ROXO,47,0,0
2021-02-03,BOM JARDIM,24,0,0
2021-02-03,BOM JESUS DO ITABAPOANA,139,1,0
2021-02-03,CABO FRIO,69,0,0
2021-02-03,CACHOEIRAS DE MACACU,156,2,0
2021-02-03,CAMBUCI,40,0,0
2021-02-03,CAMPOS DOS GOYTACAZES,1052,3,0
2021-02-03,CARMO,66,0,0
2021-02-03,CASIMIRO DE ABREU,3,0,0
2021-02-03,CONCEICAO DE MACABU,16,0,0
2021-02-03,CORDEIRO,70,0,0
2021-02-03,DUAS BARRAS,19,0,0
2021-02-03,DUQUE DE CAXIAS,474,1,0
2021-02-03,GUAPIMIRIM,88,0,0
2021-02-03,IGUABA GRANDE,39,0,0
2021-02-03,ITABORAI,29,0,0
2021-02-03,ITAGUAI,123,0,0
2021-02-03,ITAOCARA,19,0,0
2021-02-03,ITAPERUNA,153,0,0
2021-02-03,ITATIAIA,239,1,0
2021-02-03,JAPERI,31,1,0
2021-02-03,MACAE,81,0,0
2021-02-03,MAGE,180,0,0
2021-02-03,MANGARATIBA,12,0,0
2021-02-03,MARICA,11,0,0
2021-02-03,MENDES,44,0,0
2021-02-03,MESQUITA,30,1,0
2021-02-03,MIGUEL PEREIRA,22,0,0
2021-02-03,MIRACEMA,13,0,0
2021-02-03,NATIVIDADE,1,0,0
2021-02-03,NILOPOLIS,99,2,0
2021-02-03,NITEROI,110,0,0
2021-02-03,NOVA FRIBURGO,123,0,0
2021-02-03,NOVA IGUACU,226,1,0
2021-02-03,PARACAMBI,36,0,0
2021-02-03,PARATY,34,0,0
2021-02-03,PATY DO ALFERES,44,0,0
2021-02-03,PETROPOLIS,385,6,0
2021-02-03,PIRAI,55,0,0
2021-02-03,PORTO REAL,23,0,0
2021-02-03,QUEIMADOS,46,0,0
2021-02-03,QUISSAMA,100,31,0
2021-02-03,RESENDE,142,0,0
2021-02-03,RIO BONITO,110,0,0
2021-02-03,RIO CLARO,20,0,0
2021-02-03,RIO DAS OSTRAS,62,0,0
2021-02-03,RIO DE JANEIRO,10268,22,0
2021-02-03,SANTO ANTONIO DE PADUA,9,0,0
2021-02-03,SAO FIDELIS,53,0,0
2021-02-03,SAO FRANCISCO DE ITABAPOANA,14,0,0
2021-02-03,SAO GONCALO,1921,29,0
2021-02-03,SAO JOAO DA BARRA,0,1,0
2021-02-03,SAO JOAO DE MERITI,555,10,0
2021-02-03,SAO JOSE DO VALE DO RIO PRETO,5,0,0
2021-02-03,SAO PEDRO DA ALDEIA,30,0,0
2021-02-03,SAO SEBASTIAO DO ALTO,0,25,0
2021-02-03,SAPUCAIA,29,1,0
2021-02-03,SAQUAREMA,46,3,0
2021-02-03,SEROPEDICA,50,0,0
2021-02-03,SILVA JARDIM,10,0,0
2021-02-03,SUMIDOURO,34,0,0
2021-02-03,TANGUA,6,0,0
2021-02-03,TERESOPOLIS,152,0,0
2021-02-03,TRAJANO DE MORAES,14,0,0
2021-02-03,TRES RIOS,212,5,0
2021-02-03,VALENCA,2,0,0
2021-02-03,VASSOURAS,79,0,0
2021-02-03,VOLTA REDONDA,243,4,0
2021-02-04,ANGRA DOS REIS,155,0,0
2021-02-04,APERIBE,22,0,0
2021-02-04,ARARUAMA,59,1,0
2021-02-04,ARMACAO DOS BUZIOS,21,0,0
2021-02-04,ARRAIAL DO CABO,25,0,0
2021-02-04,BARRA DO PIRAI,21,0,0
2021-02-04,BARRA MANSA,27,0,0
2021-02-04,BELFORD ROXO,34,0,0
2021-02-04,BOM JARDIM,30,0,0
2021-02-04,BOM JESUS DO ITABAPOANA,30,2,0
2021-02-04,CABO FRIO,35,0,0
2021-02-04,CACHOEIRAS DE MACACU,39,0,0
2021-02-04,CAMPOS DOS GOYTACAZES,356,23,0
2021-02-04,CARMO,116,0,0
2021-02-04,CASIMIRO DE ABREU,23,0,0
2021-02-04,COMENDADOR LEVY GASPARIAN,1,0,0
2021-02-04,CONCEICAO DE MACABU,10,0,0
2021-02-04,CORDEIRO,23,0,0
2021-02-04,DUAS BARRAS,11,0,0
2021-02-04,DUQUE DE CAXIAS,934,12,0
