dataNotificacao,municipioNotificacao,totalUti,totalObitos
2021-05-13,NOVA IGUACU,100,6
2021-05-13,PARACAMBI,0,0
2021-05-13,PARAIBA DO SUL,23,0
2021-05-13,PETROPOLIS,331,10
2021-05-13,QUEIMADOS,2,0
2021-05-13,QUISSAMA,18,0
2021-05-13,RESENDE,23,1
2021-05-13,RIO BONITO,10,1
2021-05-13,RIO CLARO,4,0
2021-05-13,RIO DAS OSTRAS,24,0
2021-05-13,RIO DE JANEIRO,1614,42
2021-05-13,SAO FIDELIS,14,0
2021-05-13,SAO GONCALO,82,4
2021-05-13,SAO JOAO DE MERITI,77,0
2021-05-13,SAO SEBASTIAO DO ALTO,0,0
2021-05-13,SAPUCAIA,8,0
2021-05-13,SAQUAREMA,22,3
2021-05-13,TERESOPOLIS,75,0
2021-05-13,TRAJANO DE MORAES,0,0
2021-05-13,TRES RIOS,46,1
2021-05-13,VALENCA,56,1
2021-05-13,VASSOURAS,145,4
2021-05-13,VOLTA REDONDA,329,7
2021-05-14,ANGRA DOS REIS,60,2
2021-05-14,APERIBE,0,0
2021-05-14,AREAL,0,0
2021-05-14,ARMACAO DOS BUZIOS,0,1
2021-05-14,BELFORD ROXO,74,1
2021-05-14,BOM JESUS DO ITABAPOANA,65,1
2021-05-14,CAMBUCI,3,0
2021-05-14,CAMPOS DOS GOYTACAZES,201,4
2021-05-14,CARMO,0,0
2021-05-14,CONCEICAO DE MACABU,4,0
2021-05-14,CORDEIRO,6,0
2021-05-14,DUQUE DE CAXIAS,301,17
2021-05-14,GUAPIMIRIM,18,0
2021-05-14,ITABORAI,46,1
2021-05-14,ITAGUAI,14,2
2021-05-14,ITAOCARA,6,0
2021-05-14,MACAE,57,1
2021-05-14,MAGE,9,0
2021-05-14,MARICA,53,3
2021-05-14,MIGUEL PEREIRA,16,2
2021-05-14,MIRACEMA,12,0
2021-05-14,NITEROI,86,4
2021-05-14,NOVA FRIBURGO,58,1
2021-05-14,NOVA IGUACU,109,10
2021-05-14,PARACAMBI,0,0
2021-05-14,PARAIBA DO SUL,23,1
2021-05-14,PETROPOLIS,322,7
2021-05-14,QUEIMADOS,1,1
2021-05-14,QUISSAMA,16,0
2021-05-14,RESENDE,21,0
2021-05-14,RIO BONITO,9,1
2021-05-14,RIO CLARO,4,0
2021-05-14,RIO DAS OSTRAS,22,1
2021-05-14,RIO DE JANEIRO,1756,40
2021-05-14,SAO FIDELIS,15,0
2021-05-14,SAO GONCALO,81,8
2021-05-14,SAO JOAO DE MERITI,48,2
2021-05-14,SAO SEBASTIAO DO ALTO,0,0
2021-05-14,SAPUCAIA,7,0
2021-05-14,SAQUAREMA,19,2
2021-05-14,TERESOPOLIS,81,1
2021-05-14,TRAJANO DE MORAES,0,0
2021-05-14,TRES RIOS,44,1
2021-05-14,VALENCA,48,3
2021-05-14,VASSOURAS,138,4
2021-05-14,VOLTA REDONDA,318,8
2021-05-15,ANGRA DOS REIS,59,2
2021-05-15,APERIBE,0,0
2021-05-15,AREAL,0,0
2021-05-15,ARMACAO DOS BUZIOS,0,0
2021-05-15,BARRA MANSA,27,2
2021-05-15,BELFORD ROXO,77,0
2021-05-15,BOM JESUS DO ITABAPOANA,65,1
2021-05-15,CAMBUCI,0,0
2021-05-15,CAMPOS DOS GOYTACAZES,192,7
2021-05-15,CARMO,0,0
2021-05-15,CONCEICAO DE MACABU,4,0
2021-05-15,CORDEIRO,6,1
2021-05-15,DUQUE DE CAXIAS,274,12
2021-05-15,GUAPIMIRIM,18,0
2021-05-15,ITABORAI,46,0
2021-05-15,ITAGUAI,12,0
2021-05-15,ITAOCARA,6,0
2021-05-15,MACAE,48,1
2021-05-15,MAGE,6,0
2021-05-15,MARICA,55,3
2021-05-15,MIGUEL PEREIRA,16,2
2021-05-15,NITEROI,95,4
2021-05-15,NOVA FRIBURGO,47,2
2021-05-15,NOVA IGUACU,95,5
2021-05-15,PARACAMBI,0,0
2021-05-15,PARAIBA DO SUL,16,0
2021-05-15,PETROPOLIS,330,9
2021-05-15,QUEIMADOS,2,0
2021-05-15,QUISSAMA,18,0
2021-05-15,RIO BONITO,10,0
2021-05-15,RIO CLARO,4,0
2021-05-15,RIO DAS OSTRAS,28,0
2021-05-15,RIO DE JANEIRO,1693,43
2021-05-15,SAO FIDELIS,16,0
2021-05-15,SAO GONCALO,80,2
2021-05-15,SAO JOAO DE MERITI,80,0
2021-05-15,SAO SEBASTIAO DO ALTO,0,0
2021-05-15,SAPUCAIA,8,0
2021-05-15,SAQUAREMA,23,1
2021-05-15,TERESOPOLIS,81,1
2021-05-15,TRAJANO DE MORAES,0,0
2021-05-15,TRES RIOS,44,0
2021-05-15,VALENCA,44,0
2021-05-15,VASSOURAS,143,1
2021-05-15,VOLTA REDONDA,328,13
2021-05-16,ANGRA DOS REIS,59,2
2021-05-16,APERIBE,0,0
2021-05-16,AREAL,0,0
2021-05-16,ARMACAO DOS BUZIOS,0,0
2021-05-16,BARRA MANSA,26,0
2021-05-16,BELFORD ROXO,76,0
2021-05-16,BOM JESUS DO ITABAPOANA,65,2
2021-05-16,CAMBUCI,1,0
2021-05-16,CAMPOS DOS GOYTACAZES,207,2
2021-05-16,CARMO,0,0
2021-05-16,CONCEICAO DE MACABU,4,0
2021-05-16,CORDEIRO,6,1
2021-05-16,DUQUE DE CAXIAS,295,9
2021-05-16,GUAPIMIRIM,19,0
2021-05-16,ITABORAI,38,2
2021-05-16,ITAGUAI,12,2
2021-05-16,ITAOCARA,6,0
2021-05-16,MACAE,49,3
2021-05-16,MAGE,7,0
2021-05-16,MARICA,55,4
2021-05-16,MIGUEL PEREIRA,16,0
2021-05-16,NITEROI,91,3
2021-05-16,NOVA FRIBURGO,46,2
2021-05-16,NOVA IGUACU,101,9
2021-05-16,PARACAMBI,0,0
2021-05-16,PARAIBA DO SUL,18,0
2021-05-16,PETROPOLIS,326,5
2021-05-16,QUEIMADOS,9,0
2021-05-16,QUISSAMA,16,2
2021-05-16,RIO BONITO,9,1
2021-05-16,RIO CLARO,5,0
2021-05-16,RIO DAS OSTRAS,22,3
2021-05-16,RIO DE JANEIRO,1662,28
2021-05-16,SAO FIDELIS,15,1
2021-05-16,SAO GONCALO,79,8
2021-05-16,SAO JOAO DE MERITI,81,7
2021-05-16,SAO SEBASTIAO DO ALTO,5,0
2021-05-16,SAPUCAIA,9,0
2021-05-16,SAQUAREMA,13,1
2021-05-16,TERESOPOLIS,77,2
2021-05-16,TRES RIOS,37,3
2021-05-16,VALENCA,44,2
2021-05-16,VASSOURAS,137,2
2021-05-16,VOLTA REDONDA,304,24
2021-05-17,ANGRA DOS REIS,59,0
2021-05-17,APERIBE,0,0
2021-05-17,AREAL,0,0
2021-05-17,ARMACAO DOS BUZIOS,0,0
2021-05-17,BELFORD ROXO,72,3
2021-05-17,BOM JESUS DO ITABAPOANA,65,0
2021-05-17,CAMBUCI,1,0
2021-05-17,CAMPOS DOS GOYTACAZES,198,5
2021-05-17,CARMO,0,0
2021-05-17,CONCEICAO DE MACABU,4,0
2021-05-17,CORDEIRO,6,0
2021-05-17,DUQUE DE CAXIAS,320,13
2021-05-17,GUAPIMIRIM,20,0
2021-05-17,ITABORAI,34,4
2021-05-17,ITAGUAI,12,0
2021-05-17,ITAOCARA,4,0
2021-05-17,MACAE,49,1
2021-05-17,MAGE,11,0
2021-05-17,MARICA,54,3
2021-05-17,MIGUEL PEREIRA,15,1
2021-05-17,MIRACEMA,12,0
2021-05-17,NITEROI,92,3
2021-05-17,NOVA FRIBURGO,51,2
2021-05-17,NOVA IGUACU,92,6
2021-05-17,PARACAMBI,0,0
2021-05-17,PARAIBA DO SUL,18,2
2021-05-17,PETROPOLIS,343,7
2021-05-17,QUEIMADOS,10,0
2021-05-17,QUISSAMA,18,0
2021-05-17,RESENDE,26,4
2021-05-17,RIO BONITO,9,0
2021-05-17,RIO CLARO,5,0
2021-05-17,RIO DAS OSTRAS,22,4
2021-05-17,RIO DE JANEIRO,1769,35
2021-05-17,SAO FIDELIS,14,0
2021-05-17,SAO GONCALO,55,3
2021-05-17,SAO JOAO DE MERITI,80,1
2021-05-17,SAO SEBASTIAO DO ALTO,4,0
2021-05-17,SAPUCAIA,10,0
2021-05-17,SAQUAREMA,25,1
2021-05-17,TERESOPOLIS,76,0
2021-05-17,TRAJANO DE MORAES,0,0
2021-05-17,TRES RIOS,36,0
2021-05-17,VALENCA,49,2
2021-05-17,VASSOURAS,145,0
2021-05-17,VOLTA REDONDA,334,11
2021-05-18,ANGRA DOS REIS,62,2
2021-05-18,APERIBE,0,0
2021-05-18,AREAL,0,0
2021-05-18,ARMACAO DOS BUZIOS,0,0
2021-05-18,BARRA MANSA,25,1
2021-05-18,BELFORD ROXO,69,6
2021-05-18,BOM JESUS DO ITABAPOANA,65,1
2021-05-18,CAMBUCI,3,0
2021-05-18,CAMPOS DOS GOYTACAZES,195,5
2021-05-18,CARMO,0,1
2021-05-18,CONCEICAO DE MACABU,5,0
2021-05-18,CORDEIRO,10,0
2021-05-18,DUQUE DE CAXIAS,312,4
2021-05-18,GUAPIMIRIM,20,0
2021-05-18,ITABORAI,36,1
2021-05-18,ITAGUAI,12,0
2021-05-18,ITAOCARA,6,0
2021-05-18,MACAE,48,2
2021-05-18,MAGE,12,1
2021-05-18,MARICA,55,6
2021-05-18,MIGUEL PEREIRA,14,0
2021-05-18,MIRACEMA,12,0
2021-05-18,NITEROI,94,1
2021-05-18,NOVA FRIBURGO,50,5
2021-05-18,NOVA IGUACU,104,6
2021-05-18,PARACAMBI,0,0
2021-05-18,PARAIBA DO SUL,19,0
2021-05-18,PETROPOLIS,325,6
2021-05-18,QUEIMADOS,4,1
2021-05-18,QUISSAMA,16,1
2021-05-18,RESENDE,23,0
2021-05-18,RIO BONITO,10,0
2021-05-18,RIO CLARO,4,0
2021-05-18,RIO DAS OSTRAS,14,2
2021-05-18,RIO DE JANEIRO,1681,33
2021-05-18,SAO FIDELIS,12,0
2021-05-18,SAO GONCALO,76,4
2021-05-18,SAO JOAO DE MERITI,68,0
2021-05-18,SAO SEBASTIAO DO ALTO,5,0
2021-05-18,SAPUCAIA,9,0
2021-05-18,SAQUAREMA,16,0
2021-05-18,TERESOPOLIS,79,0
2021-05-18,TRAJANO DE MORAES,0,0
2021-05-18,TRES RIOS,35,1
2021-05-18,VALENCA,48,2
2021-05-18,VASSOURAS,150,3
2021-05-18,VOLTA REDONDA,330,3
2021-05-19,ANGRA DOS REIS,60,1
2021-05-19,APERIBE,0,0
2021-05-19,AREAL,0,0
2021-05-19,ARMACAO DOS BUZIOS,0,0
2021-05-19,BARRA MANSA,25,2
2021-05-19,BELFORD ROXO,67,3
2021-05-19,BOM JESUS DO ITABAPOANA,65,1
2021-05-19,CAMBUCI,2,0
2021-05-19,CAMPOS DOS GOYTACAZES,196,5
2021-05-19,CARMO,0,0
2021-05-19,CONCEICAO DE MACABU,5,0
2021-05-19,CORDEIRO,10,0
2021-05-19,DUQUE DE CAXIAS,316,4
2021-05-19,GUAPIMIRIM,18,2
2021-05-19,ITABORAI,36,1
2021-05-19,ITAGUAI,12,1
2021-05-19,ITAOCARA,7,0
2021-05-19,MACAE,52,1
2021-05-19,MAGE,11,1
2021-05-19,MARICA,57,4
2021-05-19,MIGUEL PEREIRA,13,0
2021-05-19,MIRACEMA,12,0
2021-05-19,NITEROI,96,1
2021-05-19,NOVA FRIBURGO,48,1
2021-05-19,NOVA IGUACU,110,6
2021-05-19,PARACAMBI,0,0
2021-05-19,PARAIBA DO SUL,18,1
2021-05-19,PETROPOLIS,321,1
2021-05-19,QUEIMADOS,4,0
2021-05-19,QUISSAMA,14,1
2021-05-19,RESENDE,24,0
2021-05-19,RIO BONITO,13,0
2021-05-19,RIO CLARO,4,0
2021-05-19,RIO DAS OSTRAS,20,3
2021-05-19,RIO DE JANEIRO,1793,35
2021-05-19,SAO FIDELIS,13,1
2021-05-19,SAO GONCALO,70,2
2021-05-19,SAO JOAO DE MERITI,72,0
2021-05-19,SAO SEBASTIAO DO ALTO,0,0
2021-05-19,SAPUCAIA,10,0
2021-05-19,SAQUAREMA,28,2
2021-05-19,TERESOPOLIS,82,0
2021-05-19,TRAJANO DE MORAES,0,0
2021-05-19,TRES RIOS,36,1
2021-05-19,VALENCA,48,0
2021-05-19,VASSOURAS,139,2
2021-05-19,VOLTA REDONDA,324,11
2021-05-20,ANGRA DOS REIS,63,0
2021-05-20,APERIBE,0,0
2021-05-20,AREAL,0,0
2021-05-20,ARMACAO DOS BUZIOS,0,0
2021-05-20,BARRA MANSA,24,2
2021-05-20,BELFORD ROXO,67,1
2021-05-20,CAMBUCI,2,0
2021-05-20,CAMPOS DOS GOYTACAZES,196,6
2021-05-20,CARMO,0,0
2021-05-20,CONCEICAO DE MACABU,4,0
2021-05-20,CORDEIRO,10,0
2021-05-20,DUQUE DE CAXIAS,334,13
2021-05-20,GUAPIMIRIM,20,0
2021-05-20,ITABORAI,41,5
2021-05-20,ITAGUAI,11,0
2021-05-20,ITAOCARA,7,0
2021-05-20,MACAE,53,1
2021-05-20,MAGE,8,1
2021-05-20,MARICA,59,1
2021-05-20,MIGUEL PEREIRA,13,0
2021-05-20,MIRACEMA,12,0
2021-05-20,NITEROI,87,1
2021-05-20,NOVA FRIBURGO,51,1
2021-05-20,NOVA IGUACU,103,1
2021-05-20,PARACAMBI,0,0
2021-05-20,PARAIBA DO SUL,20,1
2021-05-20,PETROPOLIS,332,3
2021-05-20,QUEIMADOS,6,1
2021-05-20,QUISSAMA,10,1
2021-05-20,RESENDE,25,2
2021-05-20,RIO BONITO,16,0
2021-05-20,RIO CLARO,5,0
2021-05-20,RIO DAS OSTRAS,22,2
2021-05-20,RIO DE JANEIRO,1665,38
2021-05-20,SAO FIDELIS,15,0
2021-05-20,SAO GONCALO,69,9
2021-05-20,SAO JOAO DE MERITI,70,0
2021-05-20,SAO SEBASTIAO DO ALTO,8,0
2021-05-20,SAPUCAIA,9,0
2021-05-20,SAQUAREMA,29,1
2021-05-20,TERESOPOLIS,80,1
2021-05-20,TRAJANO DE MORAES,0,0
2021-05-20,TRES RIOS,36,0
2021-05-20,VALENCA,0,0
2021-05-20,VASSOURAS,140,1
2021-05-20,VOLTA REDONDA,356,8
2021-05-21,ANGRA DOS REIS,63,0
2021-05-21,APERIBE,0,0
2021-05-21,AREAL,0,0
2021-05-21,ARMACAO DOS BUZIOS,0,0
2021-05-21,BARRA MANSA,24,2
2021-05-21,BELFORD ROXO,63,2
2021-05-21,CAMBUCI,2,0
2021-05-21,CAMPOS DOS GOYTACAZES,202,4
2021-05-21,CARMO,0,0
2021-05-21,CONCEICAO DE MACABU,4,1
2021-05-21,CORDEIRO,10,0
2021-05-21,DUQUE DE CAXIAS,310,10
2021-05-21,GUAPIMIRIM,20,0
2021-05-21,ITABORAI,40,2
2021-05-21,ITAGUAI,13,0
2021-05-21,ITAOCARA,6,0
2021-05-21,MACAE,53,0
2021-05-21,MAGE,8,2
2021-05-21,MARICA,57,4
2021-05-21,MIGUEL PEREIRA,15,0
2021-05-21,MIRACEMA,12,0
2021-05-21,NITEROI,89,2
2021-05-21,NOVA FRIBURGO,50,1
2021-05-21,NOVA IGUACU,120,5
2021-05-21,PARACAMBI,0,0
2021-05-21,PARAIBA DO SUL,14,2
2021-05-21,PETROPOLIS,244,7
2021-05-21,QUEIMADOS,9,1
2021-05-21,QUISSAMA,12,0
2021-05-21,RESENDE,22,0
2021-05-21,RIO BONITO,15,1
2021-05-21,RIO CLARO,5,0
2021-05-21,RIO DAS OSTRAS,18,2
2021-05-21,RIO DE JANEIRO,1844,45
2021-05-21,SAO FIDELIS,15,0
2021-05-21,SAO GONCALO,15,0
2021-05-21,SAO JOAO DE MERITI,65,2
2021-05-21,SAO SEBASTIAO DO ALTO,4,0
2021-05-21,SAPUCAIA,8,0
2021-05-21,SAQUAREMA,28,1
2021-05-21,TERESOPOLIS,77,1
2021-05-21,TRAJANO DE MORAES,0,0
2021-05-21,TRES RIOS,36,0
2021-05-21,VALENCA,36,2
2021-05-21,VASSOURAS,142,1
2021-05-21,VOLTA REDONDA,356,8
2021-05-22,ANGRA DOS REIS,64,1
2021-05-22,APERIBE,0,0
2021-05-22,AREAL,0,0
2021-05-22,ARMACAO DOS BUZIOS,0,1
2021-05-22,BARRA MANSA,24,0
2021-05-22,BELFORD ROXO,61,1
2021-05-22,CAMBUCI,1,0
2021-05-22,CAMPOS DOS GOYTACAZES,197,1
2021-05-22,CARMO,0,0
2021-05-22,CONCEICAO DE MACABU,4,0
2021-05-22,CORDEIRO,9,0
2021-05-22,DUQUE DE CAXIAS,305,9
2021-05-22,GUAPIMIRIM,20,0
2021-05-22,ITABORAI,36,1
2021-05-22,ITAGUAI,14,0
2021-05-22,ITAOCARA,7,0
2021-05-22,MACAE,55,2
2021-05-22,MAGE,8,0
2021-05-22,MARICA,59,4
2021-05-22,MIGUEL PEREIRA,16,0
2021-05-22,NITEROI,100,0
2021-05-22,NOVA FRIBURGO,54,2
2021-05-22,NOVA IGUACU,110,8
2021-05-22,PARACAMBI,0,0
2021-05-22,PARAIBA DO SUL,9,2
2021-05-22,PETROPOLIS,295,2
2021-05-22,QUEIMADOS,9,0
2021-05-22,QUISSAMA,14,0
2021-05-22,RIO BONITO,12,0
2021-05-22,RIO CLARO,4,0
2021-05-22,RIO DAS OSTRAS,22,1
2021-05-22,RIO DE JANEIRO,1784,30
2021-05-22,SAO FIDELIS,14,0
2021-05-22,SAO GONCALO,60,3
2021-05-22,SAO JOAO DE MERITI,68,1
2021-05-22,SAO SEBASTIAO DO ALTO,5,0
2021-05-22,SAQUAREMA,17,2
2021-05-22,TERESOPOLIS,64,0
2021-05-22,TRAJANO DE MORAES,0,0
2021-05-22,TRES RIOS,35,1
2021-05-22,VALENCA,41,0
2021-05-22,VASSOURAS,140,1
2021-05-22,VOLTA REDONDA,320,19
2021-05-23,ANGRA DOS REIS,55,0
2021-05-23,APERIBE,0,0
2021-05-23,AREAL,0,0
2021-05-23,ARMACAO DOS BUZIOS,0,1
2021-05-23,BARRA MANSA,27,0
2021-05-23,BELFORD ROXO,57,2
2021-05-23,CAMBUCI,1,0
2021-05-23,CAMPOS DOS GOYTACAZES,201,1
2021-05-23,CARMO,0,0
2021-05-23,CONCEICAO DE MACABU,4,1
2021-05-23,CORDEIRO,7,0
2021-05-23,DUQUE DE CAXIAS,284,11
2021-05-23,GUAPIMIRIM,20,0
2021-05-23,ITABORAI,38,3
2021-05-23,ITAGUAI,14,1
2021-05-23,ITAOCARA,7,0
2021-05-23,MACAE,58,0
2021-05-23,MAGE,6,0
2021-05-23,MARICA,58,3
2021-05-23,MIGUEL PEREIRA,18,0
2021-05-23,NITEROI,100,1
2021-05-23,NOVA FRIBURGO,50,3
2021-05-23,NOVA IGUACU,110,15
2021-05-23,PARACAMBI,0,0
2021-05-23,PARAIBA DO SUL,7,0
2021-05-23,PETROPOLIS,271,7
2021-05-23,QUEIMADOS,7,0
2021-05-23,QUISSAMA,12,2
2021-05-23,RIO BONITO,12,0
2021-05-23,RIO CLARO,4,0
2021-05-23,RIO DAS OSTRAS,18,0
2021-05-23,RIO DE JANEIRO,1753,48
2021-05-23,SAO FIDELIS,17,0
2021-05-23,SAO GONCALO,78,3
2021-05-23,SAO JOAO DE MERITI,74,1
2021-05-23,SAO SEBASTIAO DO ALTO,5,0
2021-05-23,SAPUCAIA,8,0
2021-05-23,SAQUAREMA,28,1
2021-05-23,TERESOPOLIS,75,2
2021-05-23,TRAJANO DE MORAES,0,0
2021-05-23,TRES RIOS,30,1
2021-05-23,VALENCA,43,1
2021-05-23,VASSOURAS,146,2
2021-05-23,VOLTA REDONDA,334,7
2021-05-24,ANGRA DOS REIS,66,0
2021-05-24,APERIBE,0,0
2021-05-24,AREAL,0,0
2021-05-24,ARMACAO DOS BUZIOS,0,1
2021-05-24,BARRA MANSA,28,2
2021-05-24,BELFORD ROXO,52,1
2021-05-24,CAMBUCI,3,0
2021-05-24,CAMPOS DOS GOYTACAZES,199,2
2021-05-24,CARMO,0,0
2021-05-24,CONCEICAO DE MACABU,4,1
2021-05-24,CORDEIRO,8,0
2021-05-24,DUQUE DE CAXIAS,309,15
2021-05-24,GUAPIMIRIM,18,2
2021-05-24,ITABORAI,40,1
2021-05-24,ITAGUAI,14,0
2021-05-24,ITAOCARA,10,0
2021-05-24,MACAE,59,2
2021-05-24,MAGE,8,1
2021-05-24,MARICA,62,4
2021-05-24,MIGUEL PEREIRA,18,0
2021-05-24,MIRACEMA,12,0
2021-05-24,NITEROI,97,3
2021-05-24,NOVA FRIBURGO,51,1
2021-05-24,NOVA IGUACU,95,6
2021-05-24,PARACAMBI,0,0
2021-05-24,PARAIBA DO SUL,10,0
2021-05-24,PETROPOLIS,320,6
2021-05-24,QUEIMADOS,1,0
2021-05-24,QUISSAMA,14,0
2021-05-24,RESENDE,25,1
2021-05-24,RIO BONITO,13,0
2021-05-24,RIO CLARO,4,0
2021-05-24,RIO DAS OSTRAS,20,1
2021-05-24,RIO DE JANEIRO,1650,26
2021-05-24,SAO FIDELIS,16,0
2021-05-24,SAO GONCALO,81,2
2021-05-24,SAO JOAO DE MERITI,66,2
2021-05-24,SAO SEBASTIAO DO ALTO,5,0
2021-05-24,SAPUCAIA,8,0
2021-05-24,SAQUAREMA,25,0
2021-05-24,TERESOPOLIS,76,0
2021-05-24,TRAJANO DE MORAES,0,0
2021-05-24,TRES RIOS,30,2
2021-05-24,VALENCA,40,0
2021-05-24,VASSOURAS,151,2
2021-05-24,VOLTA REDONDA,349,7
2021-05-25,ANGRA DOS REIS,65,0
2021-05-25,APERIBE,0,0
2021-05-25,AREAL,0,0
2021-05-25,BELFORD ROXO,49,2
2021-05-25,CAMBUCI,3,0
2021-05-25,CAMPOS DOS GOYTACAZES,203,4
2021-05-25,CARMO,0,0
2021-05-25,CONCEICAO DE MACABU,4,0
2021-05-25,CORDEIRO,8,0
2021-05-25,DUQUE DE CAXIAS,124,2
2021-05-25,GUAPIMIRIM,19,1
2021-05-25,ITABORAI,42,0
2021-05-25,ITAGUAI,14,0
2021-05-25,ITAOCARA,10,0
2021-05-25,MACAE,59,2
2021-05-25,MAGE,8,0
2021-05-25,MARICA,59,5
2021-05-25,MIGUEL PEREIRA,17,1
2021-05-25,MIRACEMA,12,0
2021-05-25,NITEROI,211,2
2021-05-25,NOVA FRIBURGO,59,1
2021-05-25,NOVA IGUACU,102,5
2021-05-25,PARACAMBI,0,0
2021-05-25,PARAIBA DO SUL,18,1
2021-05-25,PETROPOLIS,319,2
2021-05-25,QUEIMADOS,3,0
2021-05-25,QUISSAMA,10,0
2021-05-25,RESENDE,19,1
2021-05-25,RIO BONITO,13,0
2021-05-25,RIO CLARO,4,0
2021-05-25,RIO DAS OSTRAS,22,1
2021-05-25,RIO DE JANEIRO,1320,35
2021-05-25,SAO FIDELIS,21,0
2021-05-25,SAO GONCALO,72,6
2021-05-25,SAO JOAO DE MERITI,70,2
2021-05-25,SAO SEBASTIAO DO ALTO,5,0
2021-05-25,SAPUCAIA,7,0
2021-05-25,SAQUAREMA,27,0
2021-05-25,TERESOPOLIS,75,2
2021-05-25,TRAJANO DE MORAES,0,0
2021-05-25,TRES RIOS,33,0
2021-05-25,VALENCA,37,1
2021-05-25,VASSOURAS,145,1
2021-05-25,VOLTA REDONDA,359,15
2021-05-26,ANGRA DOS REIS,53,2
2021-05-26,APERIBE,0,0
2021-05-26,ARMACAO DOS BUZIOS,0,0
2021-05-26,BELFORD ROXO,39,0
2021-05-26,CAMBUCI,3,0
2021-05-26,CAMPOS DOS GOYTACAZES,202,1
2021-05-26,CARMO,0,0
2021-05-26,CONCEICAO DE MACABU,4,0
2021-05-26,CORDEIRO,10,0
2021-05-26,DUQUE DE CAXIAS,283,3
2021-05-26,GUAPIMIRIM,20,0
2021-05-26,ITABORAI,38,1
2021-05-26,ITAGUAI,14,1
2021-05-26,ITAOCARA,9,0
2021-05-26,MACAE,60,1
2021-05-26,MAGE,8,0
2021-05-26,MARICA,64,5
2021-05-26,MIGUEL PEREIRA,18,0
2021-05-26,MIRACEMA,12,0
2021-05-26,NITEROI,88,0
2021-05-26,NOVA FRIBURGO,55,2
2021-05-26,NOVA IGUACU,98,3
2021-05-26,PARACAMBI,0,0
2021-05-26,PARAIBA DO SUL,20,0
2021-05-26,PETROPOLIS,294,9
2021-05-26,QUEIMADOS,2,0
2021-05-26,QUISSAMA,14,0
2021-05-26,RESENDE,95,0
2021-05-26,RIO CLARO,5,0
2021-05-26,RIO DAS OSTRAS,20,1
2021-05-26,RIO DE JANEIRO,1766,27
2021-05-26,SAO FIDELIS,20,0
2021-05-26,SAO GONCALO,73,1
2021-05-26,SAO JOAO DE MERITI,73,1
2021-05-26,SAO SEBASTIAO DO ALTO,5,0
2021-05-26,SAPUCAIA,6,0
2021-05-26,SAQUAREMA,28,0
2021-05-26,TERESOPOLIS,71,1
2021-05-26,TRAJANO DE MORAES,0,0
2021-05-26,TRES RIOS,34,1
2021-05-26,VALENCA,37,1
2021-05-26,VASSOURAS,153,2
2021-05-26,VOLTA REDONDA,347,8
2021-05-27,ANGRA DOS REIS,63,0
2021-05-27,APERIBE,0,0
2021-05-27,AREAL,0,0
2021-05-27,BARRA MANSA,28,0
2021-05-27,BELFORD ROXO,39,0
2021-05-27,CAMBUCI,3,0
2021-05-27,CAMPOS DOS GOYTACAZES,189,5
2021-05-27,CARMO,0,0
2021-05-27,CONCEICAO DE MACABU,4,0
2021-05-27,CORDEIRO,7,3
2021-05-27,DUQUE DE CAXIAS,212,4
2021-05-27,GUAPIMIRIM,19,0
2021-05-27,ITABORAI,38,2
2021-05-27,ITAGUAI,14,1
2021-05-27,ITAOCARA,10,0
2021-05-27,MACAE,59,3
2021-05-27,MAGE,8,1
2021-05-27,MARICA,58,2
2021-05-27,MIGUEL PEREIRA,17,0
2021-05-27,MIRACEMA,10,1
2021-05-27,NITEROI,88,3
2021-05-27,NOVA FRIBURGO,47,3
2021-05-27,NOVA IGUACU,88,9
2021-05-27,PARACAMBI,0,0
2021-05-27,PARAIBA DO SUL,22,0
2021-05-27,PETROPOLIS,229,3
2021-05-27,QUEIMADOS,2,0
2021-05-27,QUISSAMA,16,0
2021-05-27,RESENDE,18,1
2021-05-27,RIO CLARO,4,0
2021-05-27,RIO DAS OSTRAS,22,1
2021-05-27,RIO DE JANEIRO,1667,38
2021-05-27,SAO FIDELIS,22,0
2021-05-27,SAO GONCALO,81,3
2021-05-27,SAO JOAO DE MERITI,75,2
2021-05-27,SAO SEBASTIAO DO ALTO,5,0
2021-05-27,SAPUCAIA,6,1
2021-05-27,SAQUAREMA,27,1
2021-05-27,TERESOPOLIS,73,1
2021-05-27,TRAJANO DE MORAES,0,0
2021-05-27,TRES RIOS,36,0
2021-05-27,VALENCA,40,0
2021-05-27,VASSOURAS,150,1
2021-05-27,VOLTA REDONDA,326,6
2021-05-28,ANGRA DOS REIS,62,0
2021-05-28,APERIBE,0,0
2021-05-28,AREAL,0,0
2021-05-28,ARMACAO DOS BUZIOS,0,0
2021-05-28,BARRA MANSA,27,1
2021-05-28,BELFORD ROXO,36,0
2021-05-28,CAMBUCI,2,0
2021-05-28,CAMPOS DOS GOYTACAZES,189,8
2021-05-28,CARMO,0,0
2021-05-28,CONCEICAO DE MACABU,4,0
2021-05-28,CORDEIRO,7,0
2021-05-28,DUQUE DE CAXIAS,216,9
2021-05-28,GUAPIMIRIM,19,0
2021-05-28,ITABORAI,38,1
2021-05-28,ITAGUAI,14,2
2021-05-28,ITAOCARA,6,1
2021-05-28,MACAE,59,3
2021-05-28,MAGE,8,0
2021-05-28,MARICA,59,2
2021-05-28,MIGUEL PEREIRA,18,0
